"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2006","38169.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2007","39623.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2008","40434.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2009","38920.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2010","40154.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2011","41716.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2012","42351.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2013","44360.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2014","45812.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2015","44701.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2016","46546.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2017","48384.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2018","50076.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2019","50604.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2020","48656.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2021","55832.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2022","62157.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","124","CAN","Canada","2023","61854.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2005","15445.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2006","17627.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2007","19558.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2008","21013.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2009","20343.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2010","20138.5",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2011","21183.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2012","21575.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2013","22322.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2014","22521.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2015","23433.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2016","25398.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2017","27289.6",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2018","29043.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2019","32750.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2020","31305.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2021","36500.4",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2022","41261.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","191","HRV","Croatia","2023","45797.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2005","27762.9",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2006","30014.8",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2007","32888.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2008","34829.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2009","33883.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2010","33504.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2011","33404.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2012","31922.2",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2013","30450.0",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2014","30169.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2015","31995.7",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2016","35877.1",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2017","38411.3",
"12","GDP per capita in USD adjusted by purchasing power parities","Gross domestic product (GDP) per capita","Total USD adjusted by purchasing power parities","196","CYP","Cyprus","2018","40922.7",
